entrez_gene_id	hgnc_id	hgnc_symbol	hgnc_name	group	family	subfamily	krsa_id	uka_id	ptmsea_id	kea3_id	full_name	previous_symbol	synonym_1	synonym_2	synonym_3	synonym_4	synonym_5	synonym_6	synonym_7	synonym_8	synonym_9	synonym_10	synonym_11	synonym_12	synonym_13	other_designation_1	other_designation_2	other_designation_3	other_designation_4	other_designation_5	other_designation_6	other_designation_7	other_designation_8	other_designation_9	other_designation_10
6259	HGNC:10481	RYK	receptor like tyrosine kinase	TK	Ryk	N/A	RYK	RYK	N/A	Not found	RYK receptor-like tyrosine kinase	RYK	D3S3195	JTK5	JTK5A	RYK1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	JTK5A protein tyrosine kinase	hydroxyaryl-protein kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
57410	HGNC:14372	SCYL1	SCY1 like pseudokinase 1	Other	SCY1	N/A	N/A	N/A	N/A	SCYL1	SCY1-like 1 (S. cerevisiae)	SCYL1	GKLP	HT019	MGC78454	NKTL	NTKL	P105	TAPK	TEIF	TRAP	N/A	N/A	N/A	N/A	N-terminal kinase-like protein	SCY1-like 1	telomerase regulation-associated protein	telomerase transcriptional elements-interacting factor	teratoma-associated tyrosine kinase	N/A	N/A	N/A	N/A	N/A
55681	HGNC:19286	SCYL2	SCY1 like pseudokinase 2	Other	SCY1	N/A	N/A	N/A	N/A	SCYL2	SCY1-like 2 (S. cerevisiae)	SCYL2	CVAK104	FLJ10074	KIAA1360	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	SCY1-like 2 protein	coated vesicle-associated kinase of 104 kDa	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
57147	HGNC:19285	SCYL3	SCY1 like pseudokinase 3	Other	SCY1	N/A	N/A	N/A	N/A	SCYL3	SCY1-like 3 (S. cerevisiae)	SCYL3	PACE-1	PACE1	RP1-97P20.2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	SCY1-like 3	ezrin-binding partner PACE-1	ezrin-binding partner PACE-1 (PACE-1)	N/A	N/A	N/A	N/A	N/A	N/A	N/A
6098	HGNC:10261	ROS1	"ROS proto-oncogene 1, receptor tyrosine kinase"	TK	Sev	N/A	SEV	Ros	N/A	Not found	v-ros UR2 sarcoma virus oncogene homolog 1 (avian)	ROS	MCF3	ROS	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	OTTHUMP00000040389	proto-oncogene c-ros-1 protein	proto-oncogene tyrosine-protein kinase ROS	transmembrane tyrosine-specific protein kinase	v-ros avian UR2 sarcoma virus oncogene homolog 1	N/A	N/A	N/A	N/A	N/A
6446	HGNC:10810	SGK1	serum/glucocorticoid regulated kinase 1	AGC	SGK	N/A	SGK	SGK1	SGK1	SGK1	serum/glucocorticoid regulated kinase	SGK	SGK1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine/threonine protein kinase SGK	serum and glucocorticoid regulated kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
10110	HGNC:13900	SGK2	serum/glucocorticoid regulated kinase 2	AGC	SGK	N/A	SGK	SGK2	N/A	SGK2	serum/glucocorticoid regulated kinase 2	SGK2	H-SGK2	dJ138B7.2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
23678	HGNC:10812	SGK3	serum/glucocorticoid regulated kinase family member 3	AGC	SGK	N/A	SGK	SGK2	SGK3	SGK3	"serum/glucocorticoid regulated kinase family, member 3"	SGK3	CISK	DKFZp781N0293	SGK2	SGKL	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	cytokine-independent survival kinase	serum/glucocorticoid regulated kinase 3	serum/glucocorticoid regulated kinase-like	N/A	N/A	N/A	N/A	N/A	N/A	N/A
169436	HGNC:28669	STKLD1	serine/threonine kinase like domain containing 1	Other	SgK071	N/A	N/A	N/A	N/A	Not found	chromosome 9 open reading frame 96	SgK071	MGC43306	RP11-244N20.8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	hypothetical protein LOC169436	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
91461	HGNC:25123	PKDCC	"protein kinase domain containing, cytoplasmic"	Other	SgK493	N/A	N/A	N/A	N/A	Not found	N/A	SgK493	MGC125960	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	hypothetical protein LOC91461	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
83931	HGNC:21373	STK40	serine/threonine kinase 40	CAMK	SgK495	N/A	N/A	N/A	N/A	STK40	serine/threonine kinase 40	SgK495	MGC4796	RP11-268J15.4	SHIK	SgK495	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2310004N11Rik	SINK-homologous serine/threonine kinase	Ser/Thr-like kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A
25778	HGNC:29043	DSTYK	dual serine/threonine and tyrosine protein kinase	Other	SgK496	N/A	N	RIPK5	N/A	Not found	receptor interacting protein kinase 5	SgK496	DustyPK	HDCMD38P	KIAA0472	RIP5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	dusty protein kinase	receptor interacting protein 5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
54899	HGNC:23326	PXK	PX domain containing serine/threonine kinase like	Other	Slob	N/A	N/A	N/A	N/A	PXK	PX domain containing serine/threonine kinase	Slob	FLJ20335	MONaKA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	PX ser/thr kinase v2	PX serine/threonine kinase	"modulator of Na,K-ATPase long form"	"modulator of Na,K-ATPase short form"	N/A	N/A	N/A	N/A	N/A	N/A
640	HGNC:1057	BLK	"BLK proto-oncogene, Src family tyrosine kinase"	TK	Src	SrcB	SRC	BLK	N/A	BLK	B lymphoid tyrosine kinase	BLK	MGC10442	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	BLK nonreceptor tyrosine kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
2268	HGNC:3697	FGR	"FGR proto-oncogene, Src family tyrosine kinase"	TK	Src	SrcA	SRC	Fgr	FGR	FGR	Gardner-Rasheed feline sarcoma viral (v-fgr) oncogene homolog	FGR	FLJ43153	MGC75096	SRC2	c-fgr	c-src2	p55c-fgr	p58c-fgr	N/A	N/A	N/A	N/A	N/A	N/A	c-fgr protooncogene	c-src-2 proto-oncogene	p55-c-fgr protein	proto-oncogene tyrosine-protein kinase FGR	N/A	N/A	N/A	N/A	N/A	N/A
2444	HGNC:3955	FRK	fyn related Src family tyrosine kinase	TK	Src	Frk	FRK	FRK	N/A	FRK	fyn-related kinase	FRK	GTK	PTK5	RAK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	PTK5 protein tyrosine kinase 5	nuclear tyrosine protein kinase RAK	tyrosine-protein kinase FRK	N/A	N/A	N/A	N/A	N/A	N/A	N/A
2534	HGNC:4037	FYN	"FYN proto-oncogene, Src family tyrosine kinase"	TK	Src	SrcA	SRC	Fyn	Fyn/FYN	FYN	"FYN oncogene related to SRC, FGR, YES"	FYN	MGC45350	SLK	SYN	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	OKT3-induced calcium influx regulator	c-syn protooncogene	protein-tyrosine kinase fyn	proto-oncogene tyrosine-protein kinase fyn	src-like kinase	src/yes-related novel gene	tyrosine kinase p59fyn(T)	N/A	N/A	N/A
3055	HGNC:4840	HCK	"HCK proto-oncogene, Src family tyrosine kinase"	TK	Src	SrcB	SRC	HCK	N/A	HCK	hemopoietic cell kinase	HCK	JTK9	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	tyrosine protein kinase HCK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
3932	HGNC:6524	LCK	"LCK proto-oncogene, Src family tyrosine kinase"	TK	Src	SrcB	SRC	Lck	Lck/LCK	LCK	lymphocyte-specific protein tyrosine kinase	LCK	YT16	p56lck	pp58lck	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	T-lymphocyte specific protein tyrosine kinase p56lck	p56(LSTRA) protein-tyrosine kinase	proto-oncogene tyrosine-protein kinase LCK	N/A	N/A	N/A	N/A	N/A	N/A	N/A
4067	HGNC:6735	LYN	"LYN proto-oncogene, Src family tyrosine kinase"	TK	Src	SrcB	SRC	Lyn	LYN	LYN	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog	LYN	FLJ26625	JTK8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Yamaguchi sarcoma viral (v-yes-1) related oncogene homolog	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
5753	HGNC:9617	PTK6	protein tyrosine kinase 6	TK	Src	SRM	SRC	Brk	N/A	PTK6	PTK6 protein tyrosine kinase 6	BRK	BRK	FLJ42088	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	breast tumor kinase	protein-tyrosine kinase BRK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
6714	HGNC:11283	SRC	"SRC proto-oncogene, non-receptor tyrosine kinase"	TK	Src	SrcA	SRC	Src	Src/SRC	SRC	v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)	SRC	ASV	SRC1	c-SRC	p60-Src	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	proto-oncogene tyrosine-protein kinase SRC	"protooncogene SRC, Rous sarcoma"	tyrosine kinase pp60c-src	tyrosine-protein kinase SRC-1	N/A	N/A	N/A	N/A	N/A	N/A
6725	HGNC:11298	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites	TK	Src	SRM	SRC	Srm	N/A	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites	SRM	C20orf148	SRM	dJ697K14.1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
7525	HGNC:12841	YES1	"YES proto-oncogene 1, Src family tyrosine kinase"	TK	Src	SrcA	SRC	Yes	Yes/YES1	YES1	v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1	YES	HsT441	P61-YES	Yes	c-yes	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Yamaguchi sarcoma oncogene	cellular yes-1 protein	proto-oncogene tyrosine-protein kinase YES	viral oncogene yes-1 homolog 1	N/A	N/A	N/A	N/A	N/A	N/A
6732	HGNC:11305	SRPK1	SRSF protein kinase 1	CMGC	SRPK	N/A	N/A	SRPK1	SRPK1	SRPK1	SFRS protein kinase 1	SRPK1	SFRSK1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	SR protein kinase 1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
6733	HGNC:11306	SRPK2	SRSF protein kinase 2	CMGC	SRPK	N/A	N/A	SRPK2	N/A	SRPK2	SFRS protein kinase 2	SRPK2	FLJ36101	SFRSK2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	H_RG152G17.1a	H_RG152G17.1b	WUGSC:H_RG152G17.1a	serine kinase SRPK2	N/A	N/A	N/A	N/A	N/A	N/A
26576	HGNC:11402	SRPK3	SRSF protein kinase 3	CMGC	SRPK	N/A	N/A	MSSK1	N/A	Not found	SFRS protein kinase 3	MSSK1	MGC102944	MSSK1	STK23	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine/threonine kinase 23	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
9020	HGNC:6853	MAP3K14	mitogen-activated protein kinase kinase kinase 14	STE	STE-Unique	N/A	NIK	NIK	N/A	MAP3K14	mitogen-activated protein kinase kinase kinase 14	NIK	FTDCR1B	HS	HSNIK	NIK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine/threonine protein-kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
1326	HGNC:6860	MAP3K8	mitogen-activated protein kinase kinase kinase 8	STE	STE-Unique	N/A	COT	COT	Cot/MAP3K8	MAP3K8	mitogen-activated protein kinase kinase kinase 8	COT	COT	EST	ESTF	FLJ10486	TPL2	Tpl-2	c-COT	N/A	N/A	N/A	N/A	N/A	N/A	Cancer Osaka thyroid oncogene	Ewing sarcoma transformant	cot (cancer Osaka thyroid) oncogene	proto-oncogene serine/threoine protein kinase	tumor progression locus-2	N/A	N/A	N/A	N/A	N/A
4214	HGNC:6848	MAP3K1	mitogen-activated protein kinase kinase kinase 1	STE	STE11	MEKK1	STE11	MEKK1/MAP3K1	MEKK1/MAP3K1	MAP3K1	mitogen-activated protein kinase kinase kinase 1	MAP3K1	MAPKKK1	MEKK	MEKK1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	MAP/ERK kinase kinase 1	MAPK/ERK kinase kinase 1	MEK kinase 1	N/A	N/A	N/A	N/A	N/A	N/A	N/A
389840	HGNC:31689	MAP3K15	mitogen-activated protein kinase kinase kinase 15	STE	STE11	ASK	STE11	N/A	N/A	Not found	mitogen-activated protein kinase kinase kinase 15	MAP3K7	FLJ16518	bA723P2.3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
80122	HGNC:26249	MAP3K19	mitogen-activated protein kinase kinase kinase 19	STE	STE11	MEKK15	N/A	N/A	N/A	Not found	yeast Sps1/Ste20-related kinase 4 (S. cerevisiae)	MAP3K8	FLJ23074	RCK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Yeast Sps1/Ste20-related kinase 4	regulated in COPD kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
10746	HGNC:6854	MAP3K2	mitogen-activated protein kinase kinase kinase 2	STE	STE11	MEKK2	STE11	N/A	N/A	Not found	mitogen-activated protein kinase kinase kinase 2	MAP3K2	MEKK2	MEKK2B	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	MAP/ERK kinase kinase 2	MAPK/ERK kinase kinase 2	MEK kinase 2	N/A	N/A	N/A	N/A	N/A	N/A	N/A
4215	HGNC:6855	MAP3K3	mitogen-activated protein kinase kinase kinase 3	STE	STE11	MEKK2	STE11	N/A	MEKK3/MAP3K3	MAP3K3	mitogen-activated protein kinase kinase kinase 3	MAP3K3	MAPKKK3	MEKK3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	MAP/ERK kinase kinase 3	MAPK/ERK kinase kinase 3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
4216	HGNC:6856	MAP3K4	mitogen-activated protein kinase kinase kinase 4	STE	STE11	MEKK4	STE11	MAP3K4	N/A	MAP3K4	mitogen-activated protein kinase kinase kinase 4	MAP3K4	FLJ42439	KIAA0213	MAPKKK4	MEKK4	MTK1	PRO0412	N/A	N/A	N/A	N/A	N/A	N/A	N/A	MAP/ERK kinase kinase 4	MAPK/ERK kinase kinase 4	"SSK2/SSK22 MAP kinase kinase kinase, yeast, homolog of"	dJ473J16.1 (mitogen-activated protein kinase kinase kinase 4)	predicted protein of HQ0412	N/A	N/A	N/A	N/A	N/A
4217	HGNC:6857	MAP3K5	mitogen-activated protein kinase kinase kinase 5	STE	STE11	ASK	STE11	ASK/MAP3K5	ASK1/MAP3K5	MAP3K5	mitogen-activated protein kinase kinase kinase 5	MAP3K5	ASK1	MAPKKK5	MEKK5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	MAP/ERK kinase kinase 5	MAPK/ERK kinase kinase 5	apoptosis signal regulating kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A
9064	HGNC:6858	MAP3K6	mitogen-activated protein kinase kinase kinase 6	STE	STE11	ASK	STE11	MEKK6/MAP3K6	MEKK6/MAP3K6	MAP3K6	mitogen-activated protein kinase kinase kinase 6	MAP3K6	ASK2	MAPKKK6	MGC125653	MGC20114	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	apoptosis signal-regulating kinase 2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
11184	HGNC:6863	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1	STE	STE20	KHS	KHS	HPK1	HPK1/MAP4K1	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1	HPK1	HPK1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	hematopoietic progenitor kinase 1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
5871	HGNC:6864	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	STE	STE20	KHS	KHS	GCK	N/A	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	GCK	BL44	GCK	RAB8IP	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	B lymphocyte serine/threonine protein kinase	Rab8 interacting protein	germinal centre kinase (GC kinase)	N/A	N/A	N/A	N/A	N/A	N/A	N/A
8491	HGNC:6865	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3	STE	STE20	KHS	KHS	KHS2	N/A	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3	KHS2	GLK	MAPKKKK3	RAB8IPL1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	germinal center kinase-like kinase	germinal center kinase-related protein kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
9448	HGNC:6866	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4	STE	STE20	MSN	MSN	HGK/ZC1	N/A	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4	HGK	FLH21957	FLJ10410	FLJ20373	FLJ90111	HGK	KIAA0687	NIK	N/A	N/A	N/A	N/A	N/A	N/A	HPK/GCK-like kinase	hepatocyte progenitor kinase-like/germinal center kinase-like kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
11183	HGNC:6867	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5	STE	STE20	KHS	KHS	KHS1	N/A	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5	KHS1	GCKR	KHS	KHS1	MAPKKKK5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	kinase homologous to SPS1/STE20	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
50488	HGNC:17565	MINK1	misshapen like kinase 1	STE	STE20	MSN	N/A	MINK/ZC3	N/A	Not found	misshapen-like kinase 1 (zebrafish)	MINK	B55	MAP4K6	MGC21111	MINK	YSK2	ZC3	hMINK	hMINKbeta	N/A	N/A	N/A	N/A	N/A	GCK family kinase MINK	misshapen/NIK-related kinase	serine/threonine protein kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A
53904	HGNC:7601	MYO3A	myosin IIIA	STE	STE20	NinaC	N/A	N/A	N/A	MYO3A	myosin IIIA	MYO3A	DFNB30	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"deafness, autosomal recessive 30"	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
140469	HGNC:15576	MYO3B	myosin IIIB	STE	STE20	NinaC	N/A	MYO3B	N/A	Not found	myosin IIIB	MYO3B	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
203447	HGNC:25391	NRK	Nik related kinase	STE	STE20	MSN	MSN	N/A	N/A	Not found	Nik related kinase	NRK	DKFZp686A17109	FLJ16788	MGC131849	NESK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
9943	HGNC:8508	OXSR1	oxidative stress responsive kinase 1	STE	STE20	FRAY	FRAY	OSR1	N/A	OXSR1	oxidative-stress responsive 1	OSR1	KIAA1101	OSR1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
5058	HGNC:8590	PAK1	p21 (RAC1) activated kinase 1	STE	STE20	PAKA	PAKA	PAK1	PAK1	PAK1	"p21/Cdc42/Rac1-activated kinase 1 (STE20 homolog, yeast)"	PAK1	MGC130000	MGC130001	PAKalpha	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	p21-activated kinase 1	p21/Cdc42/Rac1-activated kinase 1 (yeast Ste20-related)	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
5062	HGNC:8591	PAK2	p21 (RAC1) activated kinase 2	STE	STE20	PAKA	PAKA	PAK2	PAK2	PAK2	p21 (CDKN1A)-activated kinase 2	PAK2	PAK65	PAKgamma	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	S6/H4 kinase	p21-activated kinase 2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
5063	HGNC:8592	PAK3	p21 (RAC1) activated kinase 3	STE	STE20	PAKA	PAKA	PAK3	N/A	PAK3	p21 (CDKN1A)-activated kinase 3	PAK3	CDKN1A	MRX30	MRX47	OPHN3	PAK3beta	bPAK	hPAK3	N/A	N/A	N/A	N/A	N/A	N/A	OTTHUMP00000062894	oligophrenin-3	p21-activated kinase 3	p21-activated kinase-3	N/A	N/A	N/A	N/A	N/A	N/A
10298	HGNC:16059	PAK4	p21 (RAC1) activated kinase 4	STE	STE20	PAKB	PAKB	PAK4	PAK4	PAK4	p21(CDKN1A)-activated kinase 4	PAK4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	p21-activated kinase 4	"protein kinase related to S. cerevisiae STE20, effector for Cdc42Hs"	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
57144	HGNC:15916	PAK5	p21 (RAC1) activated kinase 5	STE	STE20	PAKB	PAKB	PAK5	N/A	PAK5	p21(CDKN1A)-activated kinase 7	PAK5	KIAA1264	MGC26232	PAK5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	p21-activated kinase 7	protein kinase PAK5	serine/threonine-protein kinase PAK7	N/A	N/A	N/A	N/A	N/A	N/A	N/A
56924	HGNC:16061	PAK6	p21 (RAC1) activated kinase 6	STE	STE20	PAKB	PAKB	PAK6	PAK6	PAK6	p21(CDKN1A)-activated kinase 6	PAK6	PAK5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	p21-activated kinase 6	p21-activated protein kinase 6	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
9748	HGNC:11088	SLK	STE20 like kinase	STE	STE20	SLK	SLK	SLK	N/A	Not found	STE20-like kinase (yeast)	SLK	KIAA0204	MGC133067	STK2	bA16H23.1	se20-9	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	CTCL tumor antigen se20-9	OTTHUMP00000059183	"SNF1 (sucrose nonfermenting, yeast, homolog)-like kinase, SNF1 sucrose nonfermenting like kinase (yeast)"	SNF1 sucrose nonfermenting like kinase (yeast)	Ste20-like kinase	Ste20-related serine/threonine kinase	serine/threonine kinase 2	N/A	N/A	N/A
6793	HGNC:11388	STK10	serine/threonine kinase 10	STE	STE20	SLK	SLK	LOK	N/A	STK10	serine/threonine kinase 10	LOK	LOK	PRO2729	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
8428	HGNC:11403	STK24	serine/threonine kinase 24	STE	STE20	YSK	N/A	N/A	N/A	STK24	"serine/threonine kinase 24 (STE20 homolog, yeast)"	MST3	MST-3	MST3	MST3B	STK3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	STE20-like kinase 3	"serine/threonine kinase 24 (Ste20, yeast homolog)"	sterile 20-like kinase 3	N/A	N/A	N/A	N/A	N/A	N/A	N/A
10494	HGNC:11404	STK25	serine/threonine kinase 25	STE	STE20	YSK	N/A	N/A	N/A	STK25	"serine/threonine kinase 25 (STE20 homolog, yeast)"	YSK1	DKFZp686J1430	SOK1	YSK1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"Ste20, yeast homolog"	serine/threonine kinase 25	"serine/threonine kinase 25 (Ste20, yeast homolog)"	sterile 20 (oxidant stress response kinase 1; yeast Sps1/Ste20-related kinase 1)	N/A	N/A	N/A	N/A	N/A	N/A
51765	HGNC:18174	STK26	serine/threonine kinase 26	STE	STE20	YSK	N/A	N/A	MST4/STK26	STK26	N/A	MST4	MASK	MST4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Mst3 and SOK1-related kinase	STE20-like kinase MST4	mammalian Ste20-like protein kinase 4	mammalian sterile 20-like 4	serine/threonine protein kinase MASK	N/A	N/A	N/A	N/A	N/A
6788	HGNC:11406	STK3	serine/threonine kinase 3	STE	STE20	MST	MST	MST2	MST2/STK3	STK3	"serine/threonine kinase 3 (STE20 homolog, yeast)"	MST2	FLJ90748	KRS1	MST2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"serine/threonine kinase 3 (Ste20, yeast homolog)"	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
27347	HGNC:17717	STK39	serine/threonine kinase 39	STE	STE20	FRAY	FRAY	PASK	STLK3/STK39	STK39	"serine threonine kinase 39 (STE20/SPS1 homolog, yeast)"	STLK3	DCHT	DKFZp686K05124	PASK	SPAK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Ste20-like protein kinase	proline-alanine-rich STE20-related kinase	small intestine SPAK-like kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A
6789	HGNC:11408	STK4	serine/threonine kinase 4	STE	STE20	MST	MST	MST1	MST1/STK4	STK4	serine/threonine kinase 4	MST1	DKFZp686A2068	KRS2	MST1	YSK3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"dJ211D12.2 (serine/threonine kinase 4 (MST1, KRS2))"	kinase responsive to stress 2	mammalian sterile 20-like 1	yeast Ste20-like	N/A	N/A	N/A	N/A	N/A	N/A
92335	HGNC:30172	STRADA	STE20 related adaptor alpha	STE	STE20	STLK	N/A	N/A	N/A	Not found	N/A	STLK5	FLJ90524	STRAD	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	STE20-related adaptor protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
55437	HGNC:13205	STRADB	STE20 related adaptor beta	STE	STE20	STLK	N/A	N/A	N/A	Not found	"amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2"	STLK6	CALS-21	ILPIP	ILPIPA	MGC102916	PAPK	PRO1038	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ILP-interacting protein ILPIPA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
